,title,price,link
245,ASUS ROG Strix Scar 15 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹2,28,990",/asus-rog-strix-scar-15-2022-core-i9-12th-gen-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-g533zw-ln136ws-gaming-laptop/p/itmd6e8ba35232e4?pid=COMGCZUJVKGPCCYE&lid=LSTCOMGCZUJVKGPCCYEPSSUDZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_246&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMGCZUJVKGPCCYE.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
246,ASUS Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and Light La...,"₹50,890",/asus-vivobook-15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itm85cfbc3a2e8a7?pid=COMGDRNRY8YB3KEG&lid=LSTCOMGDRNRY8YB3KEGDE7H8T&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_247&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMGDRNRY8YB3KEG.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
247,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹33,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_248&otracker=search&fm=organic&iid=en_xFaM6eOOiMYKpFeGUyTtZIsBMYootwludYDZ8WJEmkeDirkUqOObz50aWooJjiJcL5jhQWpdvx1OYmo5B%2BTaig%3D%3D&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
248,HP Pavilion Gaming Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹71,890",/hp-pavilion-gaming-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-15-ec2146ax-laptop/p/itm585a596ffa1af?pid=COMG92FX5XDCS9DW&lid=LSTCOMG92FX5XDCS9DWLLCEFD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_249&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMG92FX5XDCS9DW.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
249,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-L...,"₹1,14,890",/asus-rog-flow-x13-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-amd-radeon-amd-gv301ra-lj031ws-2-1-gaming-laptop/p/itma1b4882da763a?pid=COMGFWCYAHKRGYZY&lid=LSTCOMGFWCYAHKRGYZYOCRRJF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_250&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMGFWCYAHKRGYZY.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
250,HP HP Pavilion Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"₹51,890",/hp-pavilion-ryzen-5-hexa-core-amd-r5-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650ti-144-hz-15-ec1025ax-gaming-laptop/p/itm50fe150aecd86?pid=COMG3FHBSDER2AHK&lid=LSTCOMG3FHBSDER2AHKTMMWHI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_251&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMG3FHBSDER2AHK.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
251,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹54,890",/asus-tuf-gaming-a15-ryzen-5-hexa-core-amd-r5-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itm20d472c5059c0?pid=COMGGJZFJRZY45WX&lid=LSTCOMGGJZFJRZY45WXD02LFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_252&otracker=search&fm=organic&iid=en_xFaM6eOOiMYKpFeGUyTtZIsBMYootwludYDZ8WJEmkddOInDSzb2Lq0iMG959FjJDgM%2Fy%2BpZK%2BFBmxUGjT0Reg%3D%3D&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
252,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,"₹99,890",/msi-pulse-gl66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-11uek-248in-gaming-laptop/p/itmbb49a7b567a7a?pid=COMG4S3GDEHZ9SAT&lid=LSTCOMG4S3GDEHZ9SATNORZAS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_253&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMG4S3GDEHZ9SAT.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
253,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,"₹72,990",/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-5410-2-1-laptop/p/itma0ee13d6817e5?pid=COMGAD2B9KZKRNHP&lid=LSTCOMGAD2B9KZKRNHPTYQCCR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_254&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMGAD2B9KZKRNHP.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
254,APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MK1F3HN/A,"₹2,59,800",/apple-2021-macbook-pro-m1-16-gb-1-tb-ssd-mac-os-monterey-mk1f3hn-a/p/itm4ebc9965a16d9?pid=COMG7X7H2BDZFGET&lid=LSTCOMG7X7H2BDZFGET3SZV10&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_255&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMG7X7H2BDZFGET.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
255,Lenovo IdeaPad 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,"₹51,990",/lenovo-ideapad-3-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm496ac469abb9e?pid=COMGFM5BHPZWTFST&lid=LSTCOMGFM5BHPZWTFSTRRCS5G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_256&otracker=search&fm=organic&iid=en_xFaM6eOOiMYKpFeGUyTtZIsBMYootwludYDZ8WJEmkdhwHGB9wIQvAQHriQR6WAUul5JO0vA%2BNes7IY7%2B9G57g%3D%3D&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
256,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,"₹1,94,890",/asus-rog-strix-g15-2022-90whr-battery-ryzen-9-octa-core-6900hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-g513rw-hq149ws-gaming-laptop/p/itm2b5d49e22f6d9?pid=COMGGYY3N2EDFETT&lid=LSTCOMGGYY3N2EDFETTPOYGDA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_257&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMGGYY3N2EDFETT.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
257,ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312WS Thin and Light Laptop,"₹32,990",/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312ws-thin-light-laptop/p/itm516a699ede578?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_258&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMG9WH98ZNYXWYH.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
258,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,"₹42,550",/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-3400-thin-light-laptop/p/itmdbe71fb69fada?pid=COMGBUKJRGHNGGZE&lid=LSTCOMGBUKJRGHNGGZEJ9QOYM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_259&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMGBUKJRGHNGGZE.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
259,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹56,990",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_260&otracker=search&fm=organic&iid=en_xFaM6eOOiMYKpFeGUyTtZIsBMYootwludYDZ8WJEmkco7fvBEdBSsFFiNINkhO7PifEKlTERv40Z1E2V5nuvlg%3D%3D&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
260,ASUS Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ312WS Laptop,"₹47,890",/asus-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-x1502za-ej312ws-laptop/p/itmfe9bba4042564?pid=COMGGTQVK7XFFTDD&lid=LSTCOMGGTQVK7XFFTDDIOY3YD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_261&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMGGTQVK7XFFTDD.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
261,ASUS ROG Strix G15 Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVI...,"₹1,17,853",/asus-rog-strix-g15-ryzen-9-octa-core-amd-r9-5900hx-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-300-hz-g513qe-hf145t-gaming-laptop/p/itm5fab491e76bbd?pid=COMG5QHNEA6K9JHC&lid=LSTCOMG5QHNEA6K9JHCE3N465&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_262&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMG5QHNEA6K9JHC.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
262,ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-K...,"₹1,01,990",/asus-zenbook-14-oled-2022-intel-evo-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-ux3402za-km731ws-thin-light-laptop/p/itm84612fb82dd3a?pid=COMGDGNF3HP9GEZZ&lid=LSTCOMGDGNF3HP9GEZZCGFJI3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_263&otracker=search&fm=organic&iid=170a08b2-ff24-4aa2-aa53-8ee46be845f1.COMGDGNF3HP9GEZZ.SEARCH&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
263,Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹58,990",/lenovo-ideapad-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-81y4019ein-81y401bhin-laptop/p/itm0e542b2a6f95c?pid=COMG3HHRMGSUZATZ&lid=LSTCOMG3HHRMGSUZATZHSVRV1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_264&otracker=search&fm=organic&iid=en_xFaM6eOOiMYKpFeGUyTtZIsBMYootwludYDZ8WJEmkc9HOlfh8m4LX%2F3BEGIAnO5vXREnMQfo0A81lstS7FaOg%3D%3D&ppt=None&ppn=None&ssid=txu9hr6gr40000001663996615074&qH=c06ea84a1e3dc3c6
264,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop,"₹37,990",/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3401-thin-light-laptop/p/itmaaa4c0fdaaf55?pid=COMG9NYDZPKDGAGW&lid=LSTCOMG9NYDZPKDGAGWQXX6TS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_265&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMG9NYDZPKDGAGW.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
265,Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop,"₹63,990",/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-thin-light-laptop/p/itme76a6fe00b067?pid=COMG3D7CZWZZYCHV&lid=LSTCOMG3D7CZWZZYCHVBXA1SA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_266&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMG3D7CZWZZYCHV.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
266,HP G8 Ryzen 5 Hexa Core 5500U 5th Gen - (8 GB/512 GB SSD/Windows 11 Home) 62Y30PA Laptop,"₹45,400",/hp-g8-ryzen-5-hexa-core-5500u-5th-gen-8-gb-512-gb-ssd-windows-11-home-62y30pa-laptop/p/itm7b20388ddea3a?pid=COMGGHDBUT6BERRN&lid=LSTCOMGGHDBUT6BERRNWOECZV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_267&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMGGHDBUT6BERRN.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
267,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹46,990",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_268&otracker=search&fm=organic&iid=en_su1HhB76Zce5FE7ufarmi6R0GxlAu45mE6MdPgapGvyEHeAYQOTKDXXpGTQs6XgNIISCW0zrU1nCJjOd%2FRaRgA%3D%3D&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
268,HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0186TU 2 in 1 Laptop,"₹52,890",/hp-pavilion-x360-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14-dy0186tu-2-1-laptop/p/itm367c6182b8f54?pid=COMG9WRFYCG8RFJP&lid=LSTCOMG9WRFYCG8RFJPP8PSNP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_269&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMG9WRFYCG8RFJP.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
269,DELL Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹41,390",/dell-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-inspiron-3515-thin-light-laptop/p/itmd45c13858a283?pid=COMGC3HZZXDJWCDT&lid=LSTCOMGC3HZZXDJWCDTDBPNOP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_270&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMGC3HZZXDJWCDT.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
270,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-FQ5009TU Notebook,"₹54,890",/hp-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq5009tu-notebook/p/itmadd954848304d?pid=COMGECPFYKCYBFFH&lid=LSTCOMGECPFYKCYBFFHRVZQ20&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_271&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMGECPFYKCYBFFH.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
271,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹33,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_272&otracker=search&fm=organic&iid=en_su1HhB76Zce5FE7ufarmi6R0GxlAu45mE6MdPgapGvzu4JCLGc%2BU2DwcI5zky2HnL5jhQWpdvx1OYmo5B%2BTaig%3D%3D&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
272,acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,"₹88,990",/acer-predator-helios-300-core-i7-11th-gen-16-gb-1-tb-hdd-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050ti-165-hz-ph315-54-gaming-laptop/p/itm6fff9b0318d2a?pid=COMG5TF3SNUEJTY3&lid=LSTCOMG5TF3SNUEJTY3NGLTVE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_273&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMG5TF3SNUEJTY3.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
273,APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGNE3HN/A,"₹1,06,890",/apple-2020-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgne3hn-a/p/itm42b58d659c133?pid=COMFXEKMT6ZFJKHG&lid=LSTCOMFXEKMT6ZFJKHG2RSIBV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_274&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMFXEKMT6ZFJKHG.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
274,HP 15s Ryzen 5 Hexa Core 4500U - (8 GB/256 GB SSD/Windows 10 Home) 15s-ey1004AU Thin and Light Laptop,"₹45,890",/hp-15s-ryzen-5-hexa-core-4500u-8-gb-256-gb-ssd-windows-10-home-15s-ey1004au-thin-light-laptop/p/itm8505e1b60b8a2?pid=COMG26RVDKRABXJH&lid=LSTCOMG26RVDKRABXJHY3TBVT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_275&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMG26RVDKRABXJH.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
275,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹54,890",/asus-tuf-gaming-a15-ryzen-5-hexa-core-amd-r5-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itm20d472c5059c0?pid=COMGGJZFJRZY45WX&lid=LSTCOMGGJZFJRZY45WXD02LFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_276&otracker=search&fm=organic&iid=en_su1HhB76Zce5FE7ufarmi6R0GxlAu45mE6MdPgapGvwkT8f%2Fvs7Yg00VnnVeobYRDgM%2Fy%2BpZK%2BFBmxUGjT0Reg%3D%3D&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
276,DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light La...,"₹36,890",/dell-vostro-ryzen-3-dual-core-r3-3250u-8-gb-1-tb-hdd-windows-11-home-3405-thin-light-laptop/p/itma47a896a440ff?pid=COMG9NYDTKAQKCAW&lid=LSTCOMG9NYDTKAQKCAW1ESTPX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_277&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMG9NYDTKAQKCAW.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
277,ASUS Zenbook Pro 14 Duo OLED (2022) Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX...,"₹1,69,890",/asus-zenbook-pro-14-duo-oled-2022-touch-panel-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-ux8402za-lm711ws-thin-light-laptop/p/itmd4c932c6b10f8?pid=COMGGBGRD446GV3X&lid=LSTCOMGGBGRD446GV3XBEG6GC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_278&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMGGBGRD446GV3X.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
278,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop,"₹41,490",/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-thin-light-laptop/p/itm4026bcf6107a8?pid=COMGBP5FFVGDQFXY&lid=LSTCOMGBP5FFVGDQFXYP0TQHF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_279&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMGBP5FFVGDQFXY.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
279,Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹58,990",/lenovo-ideapad-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-81y4019ein-81y401bhin-laptop/p/itm0e542b2a6f95c?pid=COMG3HHRMGSUZATZ&lid=LSTCOMG3HHRMGSUZATZHSVRV1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_280&otracker=search&fm=organic&iid=en_su1HhB76Zce5FE7ufarmi6R0GxlAu45mE6MdPgapGvxhMYtS0YfzrX%2BIcsvDhy9%2FvXREnMQfo0A81lstS7FaOg%3D%3D&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
280,ASUS TUF Gaming F17 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹1,12,990",/asus-tuf-gaming-f17-2022-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-fx777ze-hx052ws-laptop/p/itm9daea159f964f?pid=COMGE73K67XVZMF8&lid=LSTCOMGE73K67XVZMF8KKFOXH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_281&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMGE73K67XVZMF8.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
281,Lenovo ThinkPad E15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) E15 Laptop,"₹42,990",/lenovo-thinkpad-e15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-laptop/p/itmbb2055e6bc946?pid=COMGF42GMJMBDQKN&lid=LSTCOMGF42GMJMBDQKNOTOBQH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_282&otracker=search&fm=organic&iid=7707548e-6a1c-4f02-9763-b5b9f894a67e.COMGF42GMJMBDQKN.SEARCH&ppt=None&ppn=None&ssid=u4w9hp2e6o0000001663996617088&qH=c06ea84a1e3dc3c6
